date,"United States","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
2008-01-01,21.635619162899882,19.559847809524772,24.696385937657013,21.830281723365907,18.488452368733203,23.841377227881352,23.973906989879538,26.814420796973895,22.933118480424778,28.18709150111942,21.250051180726082,21.9339605487198,21.63630161297664,19.66514219277924,21.686303688858843,21.24876131211063,20.345582515311786,20.242456399114168,19.691077648788397,20.14395688906358,20.58267677429786,25.933616747104846,26.346880511808234,21.561167554947353,23.370385171086824,18.31212317365544,20.2820843353762,18.88583763098026,19.6653124175731,21.120307158442554,23.410844711352766,24.918551915404887,20.840828048853243,22.913119126102167,19.807746289121376,18.68227765638345,20.679139255634084,19.737313227024867,21.658825834709702,21.544381454320593,22.31856953906093,19.7148964987997,18.706988702510316,19.70440133539427,19.489283990400022,20.645437901733008,21.274497931869867,22.871625455506727,24.574954639692386,19.010553470623837,21.24483598077411,21.22633057229389
2009-01-01,22.116853985482425,20.856386950772258,25.10855141652794,22.15980743974711,18.309793783438774,24.05688236067235,24.461365097821787,28.21659195254175,23.226910690048978,29.720355363527144,21.356388139947953,22.186881029623166,21.424484144554093,19.55612083847626,22.041744961619266,21.36604108242377,20.725670560601273,20.108784374763555,19.433480363527174,20.329817604391284,21.07360078899392,26.585440285646502,27.49951288132442,22.358108065822986,24.21753842801024,17.957372598101575,20.88678577537012,19.34001704058211,20.17754979710122,21.611351027715774,24.827084752068203,26.927787934211693,21.115490488170906,23.636748017318013,20.730937681282803,20.001545125424023,20.920266971418783,19.683587650425295,21.930539249792695,22.11458155203288,23.102148879869414,20.231807374130614,18.967330169061952,20.108981436051305,19.916343180831163,21.638380909720375,22.53438158923529,24.01560763232064,25.14058090985833,20.418763498671154,21.704518812424332,22.41002018396654
2010-01-01,21.903376534820392,19.68526099818527,24.21680067025931,21.431344118543482,18.733406578598498,23.32066806234373,24.396518452638272,27.447941774987864,23.65461040909881,31.14405905656754,21.681067385339436,21.899979141138182,21.802776974720565,19.686945923240305,22.275257556696598,20.525921911251757,20.49133057466738,20.458619563594755,19.726084014989755,19.966759377254782,21.06129940543205,25.985449073937275,26.959288296061732,21.714920501223034,23.779641382496834,18.45575492421533,20.779869037798257,19.01688703549135,19.884446630295667,20.67704803563986,24.403498947240735,26.658480919516006,20.95817277556013,23.890578310049282,20.42786351052059,20.33215171619585,20.897663255436395,20.213737503343335,21.557700997127846,22.22309606953033,22.893906208208406,20.37506311841831,19.215103186832106,19.05681022498258,19.768850866427087,20.978542677277975,22.0182847687545,24.36874234922372,25.245885835878422,20.877225924935317,22.220386523593003,21.813418063024038
2011-01-01,21.442478347837227,19.817194462249642,24.057495783625416,20.89896277703834,18.464583139309095,22.45055665853494,23.735285514448613,27.13005966174739,22.665456695674482,30.9342396395768,21.219685688740487,20.52583748529501,21.776751254637727,19.505838686674245,21.824970570214447,20.24426846796573,20.17519809796544,20.43230015675901,19.626639218127856,19.80215716104988,20.32421203141968,25.33523829256153,26.078204072341045,20.913819090382916,23.143800147804043,18.731960510018244,20.818835297455646,18.529010038044454,19.58586085115529,19.78732966808187,23.908156503566907,25.379711472912643,20.746731749781308,24.065438288979557,20.120251921546977,20.05189872170233,20.36938917900881,19.78070375561807,22.185565419789913,21.744038175015838,23.243075608183517,19.20592465198178,19.16527790319966,19.522416568004935,19.532853602818058,20.2748416988417,21.76035302545849,23.477854410178892,24.592546845778536,19.879355288236777,21.09158132380777,21.34970221630669
2012-01-01,21.323363897150212,20.051554698597297,24.599231997403237,20.355617044159874,18.829311064286667,22.539799659497803,23.543960183808302,26.308863769531268,22.51007006835936,31.61112321980795,20.723872465191462,20.5325216438987,22.09554813176934,19.7449866545706,22.080472007982657,20.091963445952445,20.22120196579442,20.497158162434896,19.198004715428194,19.211070171934175,20.268200645677982,25.378475088408493,25.485786881880337,20.52756694724342,23.508280642422758,19.016153180671484,20.641443624323067,18.42216495120886,19.583481647375862,19.660106245098703,23.743440917043973,25.675412855668494,20.234214451645357,22.743844033905965,19.919640177871237,21.283432641694038,20.142565894386973,20.066120519927047,22.31400415316496,21.589924530954058,21.90991491560503,19.02053951379023,19.0185841355757,19.187717723499645,19.869046650279646,20.199408850467563,21.462494371818767,23.45840718309807,23.457962552157326,20.178960917617328,20.827468903975046,21.97210443022757
2013-01-01,21.43507149747745,20.00185239095175,23.995858040998087,20.60038811872105,18.88454351139638,22.37931427184693,23.59879083233678,26.20317409127058,22.795877365751906,31.766325119840864,20.569509317546558,21.1088689509409,22.16968617376455,19.198045871300618,22.22498908494046,20.248727783385878,20.29932446325612,20.232683054758404,19.03814908695793,19.49805607869955,20.39216393750584,25.630031117878982,25.83215311838481,20.701045068980683,23.628031821793424,18.833163530269776,20.628092881619594,19.4779736885482,19.746648957486634,20.08837361684103,23.79206038332271,24.69844690014502,20.379391396345486,23.021583456621926,19.63823842031513,22.28902438592052,20.20418054957592,19.623091126858828,21.46401958305677,21.712646522750383,23.103764954526987,20.133018003909175,18.942576175164326,19.24545785641243,19.77041087167705,20.411979567019525,21.774442169737686,24.372692473634263,23.963174310558585,20.912925220420966,21.57434216208087,21.849829911100645
2014-01-01,21.439467075249368,19.680505862528104,24.56346299242535,20.111370514479077,18.677377561224333,22.112935078413297,23.685733897529424,25.333333919511073,22.16312011538571,31.380794568726927,20.38546606490358,19.892540358877696,21.304969495034292,19.302582091159056,21.936585243816292,20.053945723304885,20.132745302770406,20.312212885219683,19.287494548276772,19.901660483272305,20.490810836960907,25.40984531754496,25.717114736183984,21.125644838002366,23.814493741531646,19.178256764767358,20.83257590160862,19.008935757682774,20.0166203406077,19.226267823166516,23.30309206533961,24.470848303988383,19.32890005639557,24.082690758511585,19.52911701182686,21.170229466962635,20.363059719409456,19.844017302453306,21.739419606113785,21.772896509599853,23.310665688602718,19.56273561327044,19.449285924256948,19.01386921314648,20.182198675514577,20.77849245236105,22.505803221755368,24.210494362243423,24.67319112156941,19.792791183190154,21.838319134138615,22.23661579202462
2015-01-01,21.93318272014487,19.745480519327135,24.562402968526428,20.36040566561316,19.319552848060876,22.910415153559764,23.722960218601422,25.9021198194946,22.635322121376465,31.594168126882444,20.8185103928356,20.891958886826924,21.62901307775139,20.140855722807704,22.542217653350612,21.005540123267583,20.692289610824705,21.048418559267382,20.55213831936767,19.837048104538347,21.472495279016314,26.094645015203795,26.805698130394884,21.757074787810424,23.501084437856292,18.468439684463583,20.91237566183026,19.87872957125373,20.645008218559575,20.216530311392873,22.83558062013882,26.078544768610953,19.42305941695829,24.29566027237009,20.155423656108617,21.894258346219523,21.021769004382268,20.188976728025168,22.183622440129657,22.085047516364998,21.843106175116983,19.81219643574523,20.056127681309576,19.399359513568744,20.83326297416291,20.889320159416236,22.887359208933873,24.590517227420765,24.811478317463575,20.408350031752697,21.56713928312812,21.506428161801402
2016-01-01,22.44008660021848,20.036422916708364,25.460357403287436,22.05549738737359,20.00276411601076,23.669123971249324,23.96792243119738,25.81863451933966,23.169982439211502,33.448023296484656,20.700577524835857,21.133201451224778,22.452071925508154,20.021893735469522,23.574769377366362,20.603538128474433,19.95379839560647,20.813394750368897,20.967435085581467,20.674030387286372,22.201322984821093,26.436826873377164,26.73780956620179,21.688925563203476,24.650716122003107,19.20360187312695,21.255776520892447,20.371875266749544,20.803448766482166,20.301726023281653,23.86865701477138,26.852365392011915,19.66485333511106,24.618564241333914,20.781330437723042,22.702959767197793,21.70949703546082,20.215602921001363,23.180389981584,22.213095770147508,22.707896694557554,21.340887477087232,21.055804858005228,20.376877943181373,21.396619897174975,21.73779806603449,22.952197940318158,23.957211956063254,24.770136697302785,21.20993130015073,22.466498830412704,22.30889051222347
2017-01-01,22.778601534397506,20.368163466638816,25.982210865487282,21.470883585758347,20.225632283821383,24.250382772102622,24.387062478044918,25.830103768547662,23.0891294094607,35.33843555126601,21.080388717541574,21.7065811240656,22.267433530519337,20.65484342769925,23.273148753653338,20.88529082856762,21.277866980243928,21.350298803535278,20.37565804943935,20.908928675809342,21.692234650755964,25.883590336422266,27.88104686797439,22.01665890393155,24.845161941638107,19.592151340841394,21.83471342457284,21.011812473653883,21.667057366899442,20.493070388025533,24.18828868399421,27.206719259358128,19.90217695101733,24.613887387941215,21.61968278931544,23.0806896937528,21.69654357997976,21.2989467896386,22.79750543695903,22.514388952900173,23.784831179392427,22.057497241562213,20.721580570358157,20.747103370721387,21.909156700518476,21.602848635447106,23.053421123257642,24.511182402905796,24.94820866207424,20.655367326256187,22.539215120384156,22.49427624511719
2018-01-01,23.008611362387306,21.23916513375738,24.926217755531567,21.535831991822487,20.383071482756584,24.371054592805113,25.279340133344167,26.644465233892905,22.976449845802293,35.62538799248227,21.192156260158164,21.616331071732574,23.61090669661549,20.63932233931484,24.064317936863638,21.39622020038125,21.986821845179723,21.498559617659936,20.8692383966056,20.99820246644014,22.780268057108938,26.545919713718423,27.69476978382706,22.625632500695563,25.32100713000814,19.49803472822913,22.32688965876784,21.321067970609473,20.80224691156944,21.343116244166797,25.047861645783293,27.204845661975757,20.478372222512977,24.44141490683401,21.488638077535473,23.079525203301316,22.361609747581326,21.721475563210735,23.42829077372261,23.25587104313127,24.295750633422692,21.967020145733724,21.330817231472857,21.29459636134051,21.733903691516446,22.044465209788775,23.663463975828357,25.038596380796008,25.668312736909378,20.60726150663345,22.427073990104894,21.82492194042555
2019-01-01,23.502477007687634,21.737584415141555,25.020473803320712,22.300056906482094,20.686336445122485,24.812790695307065,25.06902727181419,26.137255728736854,23.405312557684365,38.51609355743598,21.78307656378942,22.280539281870272,23.673847673215985,20.696880374826268,24.66808609698033,21.928351206723143,21.93410592954633,21.470954903714592,21.590324740963236,21.28154392139044,22.090944294879794,27.246079406102062,27.709743980635693,22.671515355749708,24.913708470644767,19.67290161896281,23.01889009074091,21.84579681969086,21.647136875176454,22.094896881548884,25.36322419591377,26.626326354598728,20.985753831260315,25.029090769584176,22.028639575144418,23.56056330486666,23.01753539105934,21.295270207175104,24.210283041948074,23.708001250902594,24.888370565768312,22.598943637956605,22.62321801435459,22.34296725699271,22.324484959139106,22.569953379150558,24.627416257560036,26.089464353941814,25.801084381379194,20.946421862954153,23.315207784200716,23.008979543933773
2020-01-01,25.042321015873494,23.24617789372125,26.80666863400802,23.62163728695625,22.506176981132324,27.001258114233636,27.04798863134162,29.40270911299377,24.645663155787908,43.17745859683953,24.000452928713617,23.220004719100586,24.846345788255196,21.969829872267784,26.320039227890994,23.432226858020986,23.50474172054326,22.197905609256793,22.44071704890737,22.525227415984723,23.45898286465273,28.938657240834825,30.884816600689366,25.180049555173767,26.711027264496632,20.504594222833557,23.272226156158663,22.066349745045976,23.91338950302776,23.162574947309942,27.98155639144708,30.18179829635514,22.866236578142466,28.19286653416357,23.993793599418623,24.750684652420322,23.958609909624307,22.473131348663703,26.352334380641746,24.526877068646826,26.590789999771644,23.735028082888263,22.92772274725703,22.840217507636535,23.949046394946325,23.600038094500896,25.623597344105946,28.89412810649637,29.014906291305763,21.85179106196806,24.491744990919436,23.17378949906507
2021-01-01,24.49146350732518,22.58442092785008,27.26091668857878,23.737527791689377,22.17591873379898,26.585314194036982,27.578251958750368,28.40726604449112,23.9010397746706,43.95592957949306,22.822048175101063,22.904083243916897,24.31168839395007,22.192765158577295,26.339130239781767,23.083189132318754,22.754079006413562,23.227501190969075,22.26650884531608,21.98932549683179,23.400816706644214,30.029673052468194,30.316437530216216,24.337511981213222,27.235332585749777,20.281376821330866,22.75940661532695,22.398057627473868,23.22855662182023,22.14694479625268,26.790946268329037,29.634911168332625,22.362212659020894,26.68103832975667,22.40037398679229,23.726620475764022,23.43051934609529,21.134363877055993,26.423540268898627,24.552397141899228,26.72191457360414,22.132841055131106,22.646155530114644,22.199886360494915,22.969823297798197,22.932006393141307,25.738858651417967,27.12154708410265,28.097485220571965,21.843219845177227,24.694084769996692,23.005564203519736
2022-01-01,24.256465754800445,22.02254105397716,25.247653469095027,24.441499068952705,21.11210424371919,26.151753253517054,27.35227460492794,28.15836776323014,22.857486601365515,40.14263965858515,22.596175802739143,22.529996552782126,23.732568895857604,22.08650185284229,25.27568385117211,23.13932203745201,21.929336015845852,23.13090864484644,21.627618371641724,21.39708708746801,23.73856522837594,28.74318780950345,29.605382153200928,24.197781920491337,26.11335730368467,19.71743682488253,22.758325733287407,22.45899245432362,23.22135283901523,21.381269369335214,26.495156258207665,27.084532111804464,21.55912762854094,26.13880772075327,22.02770074000278,24.004800423992872,22.784997245956447,20.74262701729398,26.615390663053702,24.81654409767654,26.466524681333812,21.687249624536793,22.394409802723626,21.961181203380495,22.986079744744686,23.728667961437722,25.299208688153033,26.815366904857985,27.391662705102004,21.92785994923785,23.575686495531446,22.525316391177757
2023-01-01,24.56885656451058,22.90590120777805,25.673296184225638,24.838663498104317,20.834336969353167,25.889167121438422,29.304433274213,28.18792032973344,23.406942111385582,42.707680998678754,22.900566810518146,23.489710229492186,22.75803716322955,22.84804129279642,25.43690783475988,23.142557001091454,22.34826450554342,23.244869104721968,21.383081339757585,21.76683257984834,23.15779402142692,30.09938831356274,29.411217881146605,23.84083895550895,27.158487242934278,20.393049063648885,22.811519984346283,23.59103685302733,23.845609349149814,21.72974765912224,26.34584748894187,28.85817538990693,22.47174795568129,25.599868172679223,22.207095714613978,25.126033829991957,24.47550105124081,21.758660632324215,25.964056329704732,25.285701955279194,25.011011764705884,23.10820522030101,23.206700241986443,23.176980475930613,22.717957372328822,23.64838058651195,25.69041266874426,27.196038644588697,28.77503925278608,22.130457594209563,24.282635372386256,22.310120219152104
2024-01-01,24.8696897125244,22.20945457458496,27.216000137329104,24.62099990844726,21.96599990844727,26.602164154052733,29.29000015258789,27.960092926025386,24.56,42.11,23.558799896240235,23.28776023864747,23.654380950927724,22.923333435058588,25.481111068725582,23.061999969482414,23.179333343505863,22.98839988708495,21.71000015258788,21.5896363067627,24.43400009155273,29.186000061035152,30.807062911987295,24.19559982299804,25.663999938964853,19.981142883300787,23.013333358764655,23.89411994934082,23.529999923706036,24.009999923706047,27.781519851684582,29.657520065307622,22.200299911499027,26.602468795776385,22.27599990844726,24.875999908447255,24.838000030517588,22.248000030517577,25.68600006103516,25.301631011962886,27.146975402832023,22.570358963012687,23.007999877929677,24.291999740600566,23.19199989318848,24.671270904541004,25.90252647399902,27.447333145141606,29.129999999999992,22.173000030517578,25.01200004577636,22.936000061035152
